5.108200000000000074e+01,3.686767676767676694e+00,4.169324827219561547e-01
5.108200000000000074e+01,3.688686868686868348e+00,4.132110579479003620e-01
5.108200000000000074e+01,3.690606060606060446e+00,4.094896331738436812e-01
5.108200000000000074e+01,3.692525252525252544e+00,4.206539074960144453e-01
5.108200000000000074e+01,3.694444444444444198e+00,4.429824561403491456e-01
5.108200000000000074e+01,3.696363636363636296e+00,4.653110047846890085e-01
5.108200000000000074e+01,3.698282828282827950e+00,4.876395534290236533e-01
5.108200000000000074e+01,3.700202020202020048e+00,5.099681020733635162e-01
5.108200000000000074e+01,3.702121212121212146e+00,5.322966507177032680e-01
5.108200000000000074e+01,3.704040404040403800e+00,5.546251993620380238e-01
5.108200000000000074e+01,3.705959595959595898e+00,5.657894736842105088e-01
5.108200000000000074e+01,3.707878787878787552e+00,5.657894736842105088e-01
5.108200000000000074e+01,3.709797979797979650e+00,5.657894736842105088e-01
5.108200000000000074e+01,3.711717171717171748e+00,5.657894736842105088e-01
5.108200000000000074e+01,3.713636363636363402e+00,5.657894736842105088e-01
5.108200000000000074e+01,3.715555555555555500e+00,5.657894736842105088e-01
5.108200000000000074e+01,3.717474747474747154e+00,5.657894736842105088e-01
5.108200000000000074e+01,3.719393939393939252e+00,5.697767145135567146e-01
5.108200000000000074e+01,3.721313131313131350e+00,5.790802764486986387e-01
5.108200000000000074e+01,3.723232323232323004e+00,5.883838383838383423e-01
5.108200000000000074e+01,3.725151515151515103e+00,5.976874003189802664e-01
5.108200000000000074e+01,3.727070707070706757e+00,6.069909622541200811e-01
5.108200000000000074e+01,3.728989898989898855e+00,6.162945241892620052e-01
5.108200000000000074e+01,3.730909090909090953e+00,6.255980861244038183e-01
5.108200000000000074e+01,3.732828282828282607e+00,6.255980861244005986e-01
5.108200000000000074e+01,3.734747474747474705e+00,6.088516746411457570e-01
5.108200000000000074e+01,3.736666666666666359e+00,5.921052631578948011e-01
5.108200000000000074e+01,3.738585858585858457e+00,5.753588516746399595e-01
5.108200000000000074e+01,3.740505050505050555e+00,5.586124401913850068e-01
5.108200000000000074e+01,3.742424242424242209e+00,5.418660287081339400e-01
5.108200000000000074e+01,3.744343434343434307e+00,5.251196172248790983e-01
5.108200000000000074e+01,3.746262626262625961e+00,5.115629984051041079e-01
5.108200000000000074e+01,3.748181818181818059e+00,5.059808612440191977e-01
5.108200000000000074e+01,3.750101010101009713e+00,5.003987240829355088e-01
5.108200000000000074e+01,3.752020202020201811e+00,4.948165869218504875e-01
5.108200000000000074e+01,3.753939393939393909e+00,4.892344497607655773e-01
5.108200000000000074e+01,3.755858585858585563e+00,4.836523125996818329e-01
5.108200000000000074e+01,3.757777777777777661e+00,4.780701754385969227e-01
5.108200000000000074e+01,3.759696969696969759e+00,4.704944178628387985e-01
5.108200000000000074e+01,3.761616161616161413e+00,4.556087187666151839e-01
5.108200000000000074e+01,3.763535353535353511e+00,4.407230196703881830e-01
5.108200000000000074e+01,3.765454545454545165e+00,4.258373205741645684e-01
5.108200000000000074e+01,3.767373737373737264e+00,4.109516214779375121e-01
5.108200000000000074e+01,3.769292929292928918e+00,3.960659223817138974e-01
5.108200000000000074e+01,3.771212121212121016e+00,3.811802232854868411e-01
5.108200000000000074e+01,3.773131313131313114e+00,3.670919723551294700e-01
5.108200000000000074e+01,3.775050505050504768e+00,3.577884104199897108e-01
5.108200000000000074e+01,3.776969696969696866e+00,3.484848484848477868e-01
5.108200000000000074e+01,3.778888888888888520e+00,3.391812865497080276e-01
5.108200000000000074e+01,3.780808080808080618e+00,3.298777246145661590e-01
5.108200000000000074e+01,3.782727272727272716e+00,3.205741626794242904e-01
5.108200000000000074e+01,3.784646464646464370e+00,3.112706007442844758e-01
5.108200000000000074e+01,3.786565656565656468e+00,3.028973950026587758e-01
5.108200000000000074e+01,3.788484848484848122e+00,3.066188197767145129e-01
5.108200000000000074e+01,3.790404040404040220e+00,3.103402445507711382e-01
5.108200000000000074e+01,3.792323232323232318e+00,3.140616693248278191e-01
5.108200000000000074e+01,3.794242424242423972e+00,3.177830940988836117e-01
5.108200000000000074e+01,3.796161616161616070e+00,3.215045188729402370e-01
5.108200000000000074e+01,3.798080808080807724e+00,3.252259436469959741e-01
5.108200000000000074e+01,3.799999999999999822e+00,3.289473684210526550e-01
5.108117171717172056e+01,3.609999999999999876e+00,9.210526315789474561e-02
5.108117171717172056e+01,3.611919191919191974e+00,9.210526315789473173e-02
5.108117171717172056e+01,3.613838383838383628e+00,9.210526315789474561e-02
5.108117171717172056e+01,3.615757575757575726e+00,9.210526315789474561e-02
5.108117171717172056e+01,3.617676767676767380e+00,9.210526315789474561e-02
5.108117171717172056e+01,3.619595959595959478e+00,9.210526315789473173e-02
5.108117171717172056e+01,3.621515151515151576e+00,9.210526315789473173e-02
5.108117171717172056e+01,3.623434343434343230e+00,9.556087187664809302e-02
5.108117171717172056e+01,3.625353535353535328e+00,9.409888357255395686e-02
5.108117171717172056e+01,3.627272727272726982e+00,1.060606060606466977e-01
5.108117171717172056e+01,3.629191919191919080e+00,1.190855927698449279e-01
5.108117171717172056e+01,3.631111111111111178e+00,1.321105794790431720e-01
5.108117171717172056e+01,3.633030303030302832e+00,1.451355661882383907e-01
5.108117171717172056e+01,3.634949494949494930e+00,1.581605528974366348e-01
5.108117171717172056e+01,3.636868686868686584e+00,1.711855396066318535e-01
5.108117171717172056e+01,3.638787878787878682e+00,1.969696969697375954e-01
5.108117171717172056e+01,3.640707070707070780e+00,2.057416267942181742e-01
5.108117171717172056e+01,3.642626262626262434e+00,2.113237639553018354e-01
5.108117171717172056e+01,3.644545454545454533e+00,2.169059011163868012e-01
5.108117171717172056e+01,3.646464646464646187e+00,2.224880382774704901e-01
5.108117171717172056e+01,3.648383838383838285e+00,2.280701754385554558e-01
5.108117171717172056e+01,3.650303030303030383e+00,2.336523125996403938e-01
5.108117171717172056e+01,3.652222222222222037e+00,2.392344497607242215e-01
5.108117171717172056e+01,3.654141414141414135e+00,2.448165869218093260e-01
5.108117171717172056e+01,3.656060606060605789e+00,2.503987240828932093e-01
5.108117171717172056e+01,3.657979797979797887e+00,2.559808612439783415e-01
5.108117171717172056e+01,3.659898989898989541e+00,2.615629984050621970e-01
5.108117171717172056e+01,3.661818181818181639e+00,2.671451355661473293e-01
5.108117171717172056e+01,3.663737373737373737e+00,2.700691121743483691e-01
5.108117171717172056e+01,3.665656565656565391e+00,2.878787878787594789e-01
5.108117171717172056e+01,3.667575757575757489e+00,3.120680489101284594e-01
5.108117171717172056e+01,3.669494949494949143e+00,3.362573099414918332e-01
5.108117171717172056e+01,3.671414141414141241e+00,3.604465709728607581e-01
5.108117171717172056e+01,3.673333333333333339e+00,3.846358320042297385e-01
5.108117171717172056e+01,3.675252525252524993e+00,4.088250930355930568e-01
5.108117171717172056e+01,3.677171717171717091e+00,4.330143540669620372e-01
5.108117171717172056e+01,3.679090909090908745e+00,4.392610313662674293e-01
5.108117171717172056e+01,3.681010101010100843e+00,4.355396065922108040e-01
5.108117171717172056e+01,3.682929292929292941e+00,4.318181818181542342e-01
5.108117171717172056e+01,3.684848484848484595e+00,4.280967570440983305e-01
5.108117171717172056e+01,3.686767676767676694e+00,4.243753322700417607e-01
5.108117171717172056e+01,3.688686868686868348e+00,4.206539074959859681e-01
5.108117171717172056e+01,3.690606060606060446e+00,4.137426900584727507e-01
5.108117171717172056e+01,3.692525252525252544e+00,4.214513556618767476e-01
5.108117171717172056e+01,3.694444444444444198e+00,4.429824561403490901e-01
5.108117171717172056e+01,3.696363636363636296e+00,4.653110047846890085e-01
5.108117171717172056e+01,3.698282828282827950e+00,4.876395534290236533e-01
5.108117171717172056e+01,3.700202020202020048e+00,5.099681020733635162e-01
5.108117171717172056e+01,3.702121212121212146e+00,5.322966507177033790e-01
5.108117171717172056e+01,3.704040404040403800e+00,5.546251993620380238e-01
5.108117171717172056e+01,3.705959595959595898e+00,5.657894736842105088e-01
5.108117171717172056e+01,3.707878787878787552e+00,5.657894736842105088e-01
5.108117171717172056e+01,3.709797979797979650e+00,5.657894736842105088e-01
5.108117171717172056e+01,3.711717171717171748e+00,5.657894736842105088e-01
5.108117171717172056e+01,3.713636363636363402e+00,5.657894736842105088e-01
5.108117171717172056e+01,3.715555555555555500e+00,5.657894736842105088e-01
5.108117171717172056e+01,3.717474747474747154e+00,5.657894736842105088e-01
5.108117171717172056e+01,3.719393939393939252e+00,5.697767145135567146e-01
5.108117171717172056e+01,3.721313131313131350e+00,5.790802764486986387e-01
5.108117171717172056e+01,3.723232323232323004e+00,5.883838383838383423e-01
5.108117171717172056e+01,3.725151515151515103e+00,5.976874003189802664e-01
5.108117171717172056e+01,3.727070707070706757e+00,6.069909622541200811e-01
5.108117171717172056e+01,3.728989898989898855e+00,6.162945241892620052e-01
5.108117171717172056e+01,3.730909090909090953e+00,6.255980861244037072e-01
5.108117171717172056e+01,3.732828282828282607e+00,6.289207868155231029e-01
5.108117171717172056e+01,3.734747474747474705e+00,6.181552365762527090e-01
5.108117171717172056e+01,3.736666666666666359e+00,6.014088250930018642e-01
5.108117171717172056e+01,3.738585858585858457e+00,5.846624136097469115e-01
5.108117171717172056e+01,3.740505050505050555e+00,5.679160021264920699e-01
5.108117171717172056e+01,3.742424242424242209e+00,5.511695906432410030e-01
5.108117171717172056e+01,3.744343434343434307e+00,5.344231791599861614e-01
5.108117171717172056e+01,3.746262626262625961e+00,5.150186071238385122e-01
5.108117171717172056e+01,3.748181818181818059e+00,4.948165869218907886e-01
5.108117171717172056e+01,3.750101010101009713e+00,4.892344497608070997e-01
5.108117171717172056e+01,3.752020202020201811e+00,4.836523125997220784e-01
5.108117171717172056e+01,3.753939393939393909e+00,4.780701754386371127e-01
5.108117171717172056e+01,3.755858585858585563e+00,4.724880382775534238e-01
5.108117171717172056e+01,3.757777777777777661e+00,4.669059011164684581e-01
5.108117171717172056e+01,3.759696969696969759e+00,4.593301435407103339e-01
5.108117171717172056e+01,3.761616161616161413e+00,4.444444444444867748e-01
5.108117171717172056e+01,3.763535353535353511e+00,4.295587453482597184e-01
5.108117171717172056e+01,3.765454545454545165e+00,4.146730462520361038e-01
5.108117171717172056e+01,3.767373737373737264e+00,3.997873471558090475e-01
5.108117171717172056e+01,3.769292929292928918e+00,3.849016480595854883e-01
5.108117171717172056e+01,3.771212121212121016e+00,3.705475810739242148e-01
5.108117171717172056e+01,3.773131313131313114e+00,3.596491228070438639e-01
5.108117171717172056e+01,3.775050505050504768e+00,3.503455608719040493e-01
5.108117171717172056e+01,3.776969696969696866e+00,3.410419989367622362e-01
5.108117171717172056e+01,3.778888888888888520e+00,3.317384370016224215e-01
5.108117171717172056e+01,3.780808080808080618e+00,3.224348750664805530e-01
5.108117171717172056e+01,3.782727272727272716e+00,3.131313131313386289e-01
5.108117171717172056e+01,3.784646464646464370e+00,3.034290271132843442e-01
5.108117171717172056e+01,3.786565656565656468e+00,2.904040404040895140e-01
5.108117171717172056e+01,3.788484848484848122e+00,3.010366826156503084e-01
5.108117171717172056e+01,3.790404040404040220e+00,3.047581073897069892e-01
5.108117171717172056e+01,3.792323232323232318e+00,3.084795321637636145e-01
5.108117171717172056e+01,3.794242424242423972e+00,3.122009569378193516e-01
5.108117171717172056e+01,3.796161616161616070e+00,3.159223817118760325e-01
5.108117171717172056e+01,3.798080808080807724e+00,3.196438064859318251e-01
5.108117171717172056e+01,3.799999999999999822e+00,3.233652312599884504e-01
5.108034343434343327e+01,3.609999999999999876e+00,9.210526315789473173e-02
5.108034343434343327e+01,3.611919191919191974e+00,9.210526315789471785e-02
5.108034343434343327e+01,3.613838383838383628e+00,9.210526315789474561e-02
5.108034343434343327e+01,3.615757575757575726e+00,9.210526315789474561e-02
5.108034343434343327e+01,3.617676767676767380e+00,9.210526315789474561e-02
5.108034343434343327e+01,3.619595959595959478e+00,9.210526315789473173e-02
5.108034343434343327e+01,3.621515151515151576e+00,9.556087187666691130e-02
5.108034343434343327e+01,3.623434343434343230e+00,9.928229665072282883e-02
5.108034343434343327e+01,3.625353535353535328e+00,9.782030834662869268e-02
5.108034343434343327e+01,3.627272727272726982e+00,9.595959595960079636e-02
5.108034343434343327e+01,3.629191919191919080e+00,1.079213184476207066e-01
5.108034343434343327e+01,3.631111111111111178e+00,1.209463051568189507e-01
5.108034343434343327e+01,3.633030303030302832e+00,1.339712918660141694e-01
5.108034343434343327e+01,3.634949494949494930e+00,1.469962785752124135e-01
5.108034343434343327e+01,3.636868686868686584e+00,1.600212652844076322e-01
5.108034343434343327e+01,3.638787878787878682e+00,1.858054226475133741e-01
5.108034343434343327e+01,3.640707070707070780e+00,2.137161084529381749e-01
5.108034343434343327e+01,3.642626262626262434e+00,2.224880382775260290e-01
5.108034343434343327e+01,3.644545454545454533e+00,2.280701754386109947e-01
5.108034343434343327e+01,3.646464646464646187e+00,2.336523125996946559e-01
5.108034343434343327e+01,3.648383838383838285e+00,2.392344497607796217e-01
5.108034343434343327e+01,3.650303030303030383e+00,2.448165869218645874e-01
5.108034343434343327e+01,3.652222222222222037e+00,2.503987240829483873e-01
5.108034343434343327e+01,3.654141414141414135e+00,2.559808612440335196e-01
5.108034343434343327e+01,3.656060606060605789e+00,2.615629984051173751e-01
5.108034343434343327e+01,3.657979797979797887e+00,2.671451355662025073e-01
5.108034343434343327e+01,3.659898989898989541e+00,2.727272727272863628e-01
5.108034343434343327e+01,3.661818181818181639e+00,2.756512493354694726e-01
5.108034343434343327e+01,3.663737373737373737e+00,2.775119617224978685e-01
5.108034343434343327e+01,3.665656565656565391e+00,2.953216374269089228e-01
5.108034343434343327e+01,3.667575757575757489e+00,3.195108984582778477e-01
5.108034343434343327e+01,3.669494949494949143e+00,3.437001594896412215e-01
5.108034343434343327e+01,3.671414141414141241e+00,3.678894205210102575e-01
5.108034343434343327e+01,3.673333333333333339e+00,3.920786815523791824e-01
5.108034343434343327e+01,3.675252525252524993e+00,4.162679425837425562e-01
5.108034343434343327e+01,3.677171717171717091e+00,4.404572036151114256e-01
5.108034343434343327e+01,3.679090909090908745e+00,4.467038809144169287e-01
5.108034343434343327e+01,3.681010101010100843e+00,4.429824561403602479e-01
5.108034343434343327e+01,3.682929292929292941e+00,4.392610313663036781e-01
5.108034343434343327e+01,3.684848484848484595e+00,4.355396065922478299e-01
5.108034343434343327e+01,3.686767676767676694e+00,4.318181818181912046e-01
5.108034343434343327e+01,3.688686868686868348e+00,4.249069643806517305e-01
5.108034343434343327e+01,3.690606060606060446e+00,4.156034024455101950e-01
5.108034343434343327e+01,3.692525252525252544e+00,4.233120680489141918e-01
5.108034343434343327e+01,3.694444444444444198e+00,4.437799043062209403e-01
5.108034343434343327e+01,3.696363636363636296e+00,4.653110047846889530e-01
5.108034343434343327e+01,3.698282828282827950e+00,4.876395534290235978e-01
5.108034343434343327e+01,3.700202020202020048e+00,5.099681020733635162e-01
5.108034343434343327e+01,3.702121212121212146e+00,5.322966507177032680e-01
5.108034343434343327e+01,3.704040404040403800e+00,5.546251993620380238e-01
5.108034343434343327e+01,3.705959595959595898e+00,5.657894736842105088e-01
5.108034343434343327e+01,3.707878787878787552e+00,5.657894736842105088e-01
5.108034343434343327e+01,3.709797979797979650e+00,5.657894736842105088e-01
5.108034343434343327e+01,3.711717171717171748e+00,5.657894736842103978e-01
5.108034343434343327e+01,3.713636363636363402e+00,5.657894736842105088e-01
5.108034343434343327e+01,3.715555555555555500e+00,5.657894736842105088e-01
5.108034343434343327e+01,3.717474747474747154e+00,5.657894736842105088e-01
5.108034343434343327e+01,3.719393939393939252e+00,5.697767145135567146e-01
5.108034343434343327e+01,3.721313131313131350e+00,5.790802764486986387e-01
5.108034343434343327e+01,3.723232323232323004e+00,5.883838383838383423e-01
5.108034343434343327e+01,3.725151515151515103e+00,5.976874003189802664e-01
5.108034343434343327e+01,3.727070707070706757e+00,6.069909622541199701e-01
5.108034343434343327e+01,3.728989898989898855e+00,6.162945241892618942e-01
5.108034343434343327e+01,3.730909090909090953e+00,6.255980861244038183e-01
5.108034343434343327e+01,3.732828282828282607e+00,6.289207868155231029e-01
5.108034343434343327e+01,3.734747474747474705e+00,6.214779372674098523e-01
5.108034343434343327e+01,3.736666666666666359e+00,6.107123870281886413e-01
5.108034343434343327e+01,3.738585858585858457e+00,5.939659755449337997e-01
5.108034343434343327e+01,3.740505050505050555e+00,5.772195640616788470e-01
5.108034343434343327e+01,3.742424242424242209e+00,5.604731525784278912e-01
5.108034343434343327e+01,3.744343434343434307e+00,5.437267410951729385e-01
5.108034343434343327e+01,3.746262626262625961e+00,5.243221690590254003e-01
5.108034343434343327e+01,3.748181818181818059e+00,4.982721956406288566e-01
5.108034343434343327e+01,3.750101010101009713e+00,4.780701754385828228e-01
5.108034343434343327e+01,3.752020202020201811e+00,4.724880382774978571e-01
5.108034343434343327e+01,3.753939393939393909e+00,4.669059011164129469e-01
5.108034343434343327e+01,3.755858585858585563e+00,4.613237639553292024e-01
5.108034343434343327e+01,3.757777777777777661e+00,4.557416267942442367e-01
5.108034343434343327e+01,3.759696969696969759e+00,4.481658692184862236e-01
5.108034343434343327e+01,3.761616161616161413e+00,4.332801701222625534e-01
5.108034343434343327e+01,3.763535353535353511e+00,4.183944710260355526e-01
5.108034343434343327e+01,3.765454545454545165e+00,4.035087719298119380e-01
5.108034343434343327e+01,3.767373737373737264e+00,3.886230728335848816e-01
5.108034343434343327e+01,3.769292929292928918e+00,3.742690058479450355e-01
5.108034343434343327e+01,3.771212121212121016e+00,3.631047315257747710e-01
5.108034343434343327e+01,3.773131313131313114e+00,3.522062732588944201e-01
5.108034343434343327e+01,3.775050505050504768e+00,3.429027113237546054e-01
5.108034343434343327e+01,3.776969696969696866e+00,3.335991493886126813e-01
5.108034343434343327e+01,3.778888888888888520e+00,3.242955874534729777e-01
5.108034343434343327e+01,3.780808080808080618e+00,3.149920255183310536e-01
5.108034343434343327e+01,3.782727272727272716e+00,3.052897395002464043e-01
5.108034343434343327e+01,3.784646464646464370e+00,2.904040404040227896e-01
5.108034343434343327e+01,3.786565656565656468e+00,2.773790536948279595e-01
5.108034343434343327e+01,3.788484848484848122e+00,2.885433280169953374e-01
5.108034343434343327e+01,3.790404040404040220e+00,2.991759702285948230e-01
5.108034343434343327e+01,3.792323232323232318e+00,3.028973950026514483e-01
5.108034343434343327e+01,3.794242424242423972e+00,3.066188197767072410e-01
5.108034343434343327e+01,3.796161616161616070e+00,3.103402445507638663e-01
5.108034343434343327e+01,3.798080808080807724e+00,3.140616693248196589e-01
5.108034343434343327e+01,3.799999999999999822e+00,3.177830940988763397e-01
5.107951515151515309e+01,3.609999999999999876e+00,9.210526315789471785e-02
5.107951515151515309e+01,3.611919191919191974e+00,9.210526315789473173e-02
5.107951515151515309e+01,3.613838383838383628e+00,9.210526315789474561e-02
5.107951515151515309e+01,3.615757575757575726e+00,9.210526315789473173e-02
5.107951515151515309e+01,3.617676767676767380e+00,9.210526315789473173e-02
5.107951515151515309e+01,3.619595959595959478e+00,9.556087187665296412e-02
5.107951515151515309e+01,3.621515151515151576e+00,9.928229665070972820e-02
5.107951515151515309e+01,3.623434343434343230e+00,1.030037214247656319e-01
5.107951515151515309e+01,3.625353535353535328e+00,1.015417331206714818e-01
5.107951515151515309e+01,3.627272727272726982e+00,9.968102073364359939e-02
5.107951515151515309e+01,3.629191919191919080e+00,9.782030834661527285e-02
5.107951515151515309e+01,3.631111111111111178e+00,1.097820308346905277e-01
5.107951515151515309e+01,3.633030303030302832e+00,1.228070175438857603e-01
5.107951515151515309e+01,3.634949494949494930e+00,1.358320042530840044e-01
5.107951515151515309e+01,3.636868686868686584e+00,1.488569909622792231e-01
5.107951515151515309e+01,3.638787878787878682e+00,1.746411483253849650e-01
5.107951515151515309e+01,3.640707070707070780e+00,2.025518341308097381e-01
5.107951515151515309e+01,3.642626262626262434e+00,2.304625199362280719e-01
5.107951515151515309e+01,3.644545454545454533e+00,2.392344497607394038e-01
5.107951515151515309e+01,3.646464646464646187e+00,2.448165869218230650e-01
5.107951515151515309e+01,3.648383838383838285e+00,2.503987240829080307e-01
5.107951515151515309e+01,3.650303030303030383e+00,2.559808612439929965e-01
5.107951515151515309e+01,3.652222222222222037e+00,2.615629984050767964e-01
5.107951515151515309e+01,3.654141414141414135e+00,2.671451355661619287e-01
5.107951515151515309e+01,3.656060606060605789e+00,2.727272727272458397e-01
5.107951515151515309e+01,3.657979797979797887e+00,2.783094098883309719e-01
5.107951515151515309e+01,3.659898989898989541e+00,2.812333864965267383e-01
5.107951515151515309e+01,3.661818181818181639e+00,2.830940988835550787e-01
5.107951515151515309e+01,3.663737373737373737e+00,2.849548112705834191e-01
5.107951515151515309e+01,3.665656565656565391e+00,3.027644869749945289e-01
5.107951515151515309e+01,3.667575757575757489e+00,3.269537480063634538e-01
5.107951515151515309e+01,3.669494949494949143e+00,3.511430090377268276e-01
5.107951515151515309e+01,3.671414141414141241e+00,3.753322700690958635e-01
5.107951515151515309e+01,3.673333333333333339e+00,3.995215311004647885e-01
5.107951515151515309e+01,3.675252525252524993e+00,4.237107921318281623e-01
5.107951515151515309e+01,3.677171717171717091e+00,4.479000531631971427e-01
5.107951515151515309e+01,3.679090909090908745e+00,4.541467304625025347e-01
5.107951515151515309e+01,3.681010101010100843e+00,4.504253056884458539e-01
5.107951515151515309e+01,3.682929292929292941e+00,4.467038809143892841e-01
5.107951515151515309e+01,3.684848484848484595e+00,4.429824561403334360e-01
5.107951515151515309e+01,3.686767676767676694e+00,4.360712387028125581e-01
5.107951515151515309e+01,3.688686868686868348e+00,4.267676767676731320e-01
5.107951515151515309e+01,3.690606060606060446e+00,4.174641148325315410e-01
5.107951515151515309e+01,3.692525252525252544e+00,4.251727804359355378e-01
5.107951515151515309e+01,3.694444444444444198e+00,4.456406166932423973e-01
5.107951515151515309e+01,3.696363636363636296e+00,4.661084529505538088e-01
5.107951515151515309e+01,3.698282828282827950e+00,4.876395534290236533e-01
5.107951515151515309e+01,3.700202020202020048e+00,5.099681020733635162e-01
5.107951515151515309e+01,3.702121212121212146e+00,5.322966507177032680e-01
5.107951515151515309e+01,3.704040404040403800e+00,5.546251993620379128e-01
5.107951515151515309e+01,3.705959595959595898e+00,5.657894736842106198e-01
5.107951515151515309e+01,3.707878787878787552e+00,5.657894736842103978e-01
5.107951515151515309e+01,3.709797979797979650e+00,5.657894736842103978e-01
5.107951515151515309e+01,3.711717171717171748e+00,5.657894736842103978e-01
5.107951515151515309e+01,3.713636363636363402e+00,5.657894736842105088e-01
5.107951515151515309e+01,3.715555555555555500e+00,5.657894736842105088e-01
5.107951515151515309e+01,3.717474747474747154e+00,5.657894736842105088e-01
5.107951515151515309e+01,3.719393939393939252e+00,5.697767145135567146e-01
5.107951515151515309e+01,3.721313131313131350e+00,5.790802764486986387e-01
5.107951515151515309e+01,3.723232323232323004e+00,5.883838383838383423e-01
5.107951515151515309e+01,3.725151515151515103e+00,5.976874003189802664e-01
5.107951515151515309e+01,3.727070707070706757e+00,6.069909622541199701e-01
5.107951515151515309e+01,3.728989898989898855e+00,6.162945241892618942e-01
5.107951515151515309e+01,3.730909090909090953e+00,6.255980861244038183e-01
5.107951515151515309e+01,3.732828282828282607e+00,6.289207868155231029e-01
5.107951515151515309e+01,3.734747474747474705e+00,6.214779372674097413e-01
5.107951515151515309e+01,3.736666666666666359e+00,6.140350877192982670e-01
5.107951515151515309e+01,3.738585858585858457e+00,6.032695374800407517e-01
5.107951515151515309e+01,3.740505050505050555e+00,5.865231259967859101e-01
5.107951515151515309e+01,3.742424242424242209e+00,5.697767145135348432e-01
5.107951515151515309e+01,3.744343434343434307e+00,5.530303030302800016e-01
5.107951515151515309e+01,3.746262626262625961e+00,5.336257309941323523e-01
5.107951515151515309e+01,3.748181818181818059e+00,5.075757575757358087e-01
5.107951515151515309e+01,3.750101010101009713e+00,4.815257841573454267e-01
5.107951515151515309e+01,3.752020202020201811e+00,4.613237639553694480e-01
5.107951515151515309e+01,3.753939393939393909e+00,4.557416267942844268e-01
5.107951515151515309e+01,3.755858585858585563e+00,4.501594896332007933e-01
5.107951515151515309e+01,3.757777777777777661e+00,4.445773524721158276e-01
5.107951515151515309e+01,3.759696969696969759e+00,4.370015948963578145e-01
5.107951515151515309e+01,3.761616161616161413e+00,4.221158958001341444e-01
5.107951515151515309e+01,3.763535353535353511e+00,4.072301967039070880e-01
5.107951515151515309e+01,3.765454545454545165e+00,3.923444976076835289e-01
5.107951515151515309e+01,3.767373737373737264e+00,3.779904306220271404e-01
5.107951515151515309e+01,3.769292929292928918e+00,3.668261562998594294e-01
5.107951515151515309e+01,3.771212121212121016e+00,3.556618819776891094e-01
5.107951515151515309e+01,3.773131313131313114e+00,3.447634237108088140e-01
5.107951515151515309e+01,3.775050505050504768e+00,3.354598617756689993e-01
5.107951515151515309e+01,3.776969696969696866e+00,3.261562998405270752e-01
